id,name,actors,directors,introduction,imgPath,status,playCount,doubanLink,doubanId,yearId,languageId,regionId,categoryId,createdAt,updatedAt
3115,真实的人类 第三季,凯瑟琳·帕金森 嘉玛·陈 匹克西·戴夫斯 汤姆·古德曼-希尔 缇奥·史蒂文森 ,吉尔·罗伯森,新季剧情讲述Synth的意识被全面觉醒的一年后，有所分裂的英国正处于人类及Synth之间那不太安宁的和平里，然而当一个Synth组成的社区建立起来时，两方希望达致的稳定将受到威胁。Synth一行人Mia﹑Niska及Max（GemmaChan﹑EmilyBerrington及IvannoJeremiah饰演）将继续为生存而奋战；而人类方Joe﹑Laura，他们的孩子Mattie﹑Toby与Sophie（TomGoodman-Hill﹑KatherineParkinson﹑LucyCarless﹑TheoStevenson及PixieDavies饰）则在努力接受这全新环境。,p2529204382.jpg,完结,975,NULL,NULL,10,1,6,2,1569944345,1569944345
3116,水形物语,莎莉·霍金斯 道格·琼斯 迈克尔·珊农 理查德·詹金斯 奥克塔维亚·斯宾瑟 ,吉尔莫·德尔·托罗,故事发生在1963年，时值冷战期间，哑女艾丽莎（莎莉·霍金斯SallyHawkins饰）在政府实验室里工作，是那里的一名清洁女工。年幼时，一场大病夺走了艾丽莎的声音，之后一直至今，她都在沉默之中过着形单影只的生活，全部的朋友就只有画家老头（理查德·詹金斯RichardJenkins饰）和同事塞尔达（奥克塔维亚·斯宾瑟OctaviaSpencer饰）。一天，实验室里拉响了高度戒备的警报，一个神秘的装满了水的罐子被送了进来，艾丽莎震惊的发现，罐子里关着一个半人半鱼的怪异生物。在理查德（迈克尔·珊农MichaelShannon饰）的带领下，科学家团队想要在这怪物身上提炼出能够制造生物武器的物质，可是在艾丽莎眼中，它不过是一个和自己一样的孤独的生命体。随着时间的推移，艾尔莎和怪物之间竟然产生了感情。,p2515650989.jpg,完结,1508,NULL,NULL,9,1,1,1,1569944346,1569944346
3117,赎罪,詹姆斯·麦卡沃伊 西尔莎·罗南 凯拉·奈特莉 本尼迪克特·康伯巴奇,乔·怀特,"1935年夏天，来自一个宽裕的英国小康家庭的13岁的少女布里奥妮（斯奥里兹•罗南饰）刚刚开始尝试写作,想象力丰富。一天，她暗中发现仆人的儿子——罗比•特纳（詹姆斯•迈克沃伊饰）和她姐姐塞西利亚（凯特•奈特莉饰）之间有暧昧关系，而且发现他给她写了一封充满情色意味的情书。布里奥妮丰富的想象力虚构着各种可怕的事情，浮想联翩。当她的表姐罗拉被强奸后，布里奥妮相当肯定她看到是罗比做的，这次指证使罗比蒙冤入狱，留下伤心欲绝的塞西利亚。第二次世界大战爆发了，出狱后的罗比和塞西利亚都投入了保卫祖国的战斗，布利奥妮放弃到剑桥升学成为一名军队医务人员。没有人能理解她的做法，只有她知道她怀揣着巨大的秘密和自责。她鼓起勇气，想把这秘密解开，能真正赎罪和得到宽恕。然而，世事幻变，出乎布利奥妮的预算。",p867246302.jpg,完结,570,NULL,NULL,1,1,6,1,1569944346,1569944346
3118,尽情游戏,丹尼·伯恩 安德烈·杜索里埃 多米尼克·皮诺 友兰达·梦露 尼古拉·马里耶 ,让-皮埃尔·热内,摩洛哥沙漠中的一座煤矿发生爆炸，前去清除地雷的老巴塞尔因公殉职，小巴塞尔因为暴力武器成了孤儿。很多年以后，有一次，巴塞尔（丹尼·伯恩DanyBoon饰）在路旁观战枪匪追逐的时候不幸被一颗流弹击中头部。这次的遭遇，让巴塞尔失去了工作，接着导致流落街头。不幸中大幸，巴塞遇到了一群面相凶悍的拾荒者。这群奇怪的人集体生活在一个像阿里巴巴山洞的洞穴中，并且各自身怀绝技。好心的他们收留了巴塞尔，让他又一次感受到了家庭的温暖。突然有一天，当巴塞尔路过两幢雄伟建筑时，认出招致他枪伤和父亲死亡的武器制造商的标志。在拾荒者家族的全力支持下，巴塞尔决定向那些武器制造者们发出报复。在行动的过程中，他们还发现那些非法军火商似乎还在策划一起秘密的军火交易......,p471709282.jpg,完结,461,NULL,NULL,1,6,6,1,1569944346,1569944346
3119,虎口脱险,路易·德·菲耐斯 布尔维尔 克劳迪奥·布鲁克 安德丽·帕里西 科莱特·布罗塞 ,杰拉尔·乌里,二战期间，英国一架飞机在执行轰炸任务中，被德军击中，几名英国士兵被迫跳伞逃生。他们约好在土耳其浴室见面，并用这次行动的代号“鸳鸯茶”作为接头暗号。他们分别降落在法国巴黎德军占领区的不同地点。大胡子中队长雷金纳德被动物园管理员所救。而另外两名士兵，也分别在油漆匠奥古斯德（布尔维尔饰）和乐队指挥斯塔尼斯拉斯（路易·德·费内斯饰）的帮助下掩藏好了。即便德军展开了全城的搜索，油漆匠、指挥和中队长还是在浴室顺利地会面，几经辗转，英国士兵终于接上了头。几个原本并不认识的人，就这样结成了生死同盟，与敌人展开了斗智斗勇的生死游戏。同时，也闹出了不少温情的笑话。他们用微薄的力量对抗严酷德军，险相迭生，滑稽搞笑，为了逃出虎口，共同战斗。,p2399597512.jpg,完结,738,NULL,NULL,1,6,1,1,1569944346,1569944346
3120,监狱风云 两部合集,周润发 梁家辉 何家驹 张耀扬 黄光亮 ,林岭东,年轻有为的广告设计师卢家耀（梁家辉饰）在一次阻止不良分子寻衅滋事中失手伤人，被判服刑三年，在狱中，他因个性憨直得罪了黑帮老大，受尽欺辱，老囚犯钟天正（周润发饰）看不过仗义相助，两人结为患难之交。钟天正原本有完好家庭，只因嗜赌成性才误杀妻子，身陷囹圄的他追忆往事时后悔不已，决心走出高墙后重新做人。然而，因为替卢家耀出头，他得罪了狐假虎威心狠手辣的典狱长（张耀扬饰），自此卷入狱中恶势力的漩涡，走投无路之际，他放弃了“能忍则忍”的处世哲学，决意以暴施暴。,p2347371309.jpg,完结,2309,NULL,NULL,1,3,3,1,1569944347,1569944347
3122,志明与春娇 三部合集,杨千嬅 余文乐 黄德斌 陈逸宁 谷祖琳 ,彭浩翔,一纸戒烟令让狭窄的后巷成为新型社交区域，无数抽数的男男女女不得不躲进那里抽烟。无论身居何位，所为何事，在那里他们都只是一个烟民，大家所做的无非是一起吞云吐雾、一起科插打诨。来自广告公司的志明（余文乐饰）和在化妆品专柜工作的春娇（杨千嬅饰）在那里相识，志明的不幸遭遇以及为春娇点烟的举动让春娇对这个斯文的男人略生好感。在接下来的几个日日夜夜，两人不时的传送短信和相约街角吸烟。感情通过拇指传送，爱情在烟雾之中滋生，最终一条暧昧的短信导致春娇和男友家豪（黄德斌饰）分手。就当春娇准备全身心投入与志明的恋情时，志明的态度却变得含混不清。烟雾继续在街角后巷萦绕，但却不能弥合二人之间出现的隔阂。伴随着增加烟草税的决意颁发，广大烟民们开始搜寻和囤积香烟。在寻烟过程中，志明和春娇在他们第一次遇见的便利商店重逢，这晚，两人相约一起去找烟……本片在五个星期15个拍摄日便完成拍摄，拍摄时间相当短。由于粗口写实镜头过火，《志明和春娇》在香港上映时被定为三级片。,p1456854668.jpg,完结,1325,NULL,NULL,2,3,3,1,1569944347,1569944347
3123,冰上火,Leonardo ,莱拉‧康纳斯,我们可以扭转气候变化吗？IceonFire探讨了减少大气中碳输入的多种方式，更重要的是，如何“吸收”碳排放，将二氧化碳排出大气层，从而为全球气温下降铺平道路。鉴于全球大气中的二氧化碳排放量为百万分之400，导致全球气候不稳定，因此迫切需要扭转气候变化。我们已经听过预测，但现在气候相关事件是日常现实-2018年夏季是有记录以来最热的，风暴更强，干旱更长，北极冰层稀薄或不存在，南极洲融化速度超过预期。通过访问有远见的人和年轻人和老年人的科学家，这部电影探讨了我们可以摆脱边缘的深深希望。而且，就在我们计算出下降时，我们面临着一个额外的复杂性，甲烷的释放，这是北极地区强大的温室气体，现在正在进入大气层。正如影片所说：“游戏结束了吗？还是游戏开始？正如我们手头所说的那样，能够扭转全球变暖的能力，能力和解决方案......不会缓解，不能减少，不能稳定，而是逆转“。,p2557004593.jpg,完结,564,NULL,NULL,11,1,1,4,1569944347,1569944347
3124,无耻混蛋,布拉德·皮特 梅拉尼·罗兰 克里斯托弗·沃尔兹 伊莱·罗斯,Quentin,故事分五章进行。二战中德占法国，德军上校汉斯（克里斯托弗·瓦尔兹ChristophWaltz饰）号称“犹太猎人”，在一次屠犹行动中，少女苏珊娜（梅勒尼·劳伦特MélanieLaurent饰）侥幸逃脱。与此同时，八名美国犹太士兵在中尉奥尔多（布拉德·皮特饰）的带领下潜入德占法国刺杀德国军人，其行动神出鬼没，手法残忍，对德军造成相当威胁，被称为“杂种”。三年后苏珊娜来到巴黎继承了姑母的电影院，结识了德国战斗英雄，电影《国家荣耀》的主演弗里德里克（丹尼尔·布鲁赫DanielBrühl饰）。对苏珊娜一见钟情的弗里德里克说服德国宣传部长约瑟夫·戈培尔（西尔维斯特·格洛斯SylvesterGroth饰）在苏珊娜的影院首映《国家荣耀》，希特勒（马丁·乌特克MartinWuttke饰）本人也将出席。苏珊娜决定借放映之机烧毁影院；而在德国间谍女演员布里奇特（戴安娜·克鲁格DianeKruger饰）的安排下，英美联合的刺杀行动“奇诺”也将在首映当晚行动……本片被提名2009年戛纳电影节金棕榈奖，获第82届奥斯卡最佳导演、最佳影片等七项提名，并荣获奥斯卡最佳男配角奖（ChristophWaltz）及戛纳电影节最佳男演员奖。,p770734475.jpg,完结,888,NULL,NULL,1,1,1,1,1569944348,1569944348
3125,来自新世界,种田梨沙 东条加那子 梶裕贵 花泽香菜 工藤晴香 ,石浜真史,《来自新世界》改编自贵志祐介所著的科幻类小说作品。1000年后的日本，孩子们不断地消失，只存在想象中的恐怖动物与人类展开殊死战争。反乌托邦式的未来超级社会“新世界”，是口吐真言凭藉“咒力”就能移动物体的人类，与有著等同于普通人智力的生物“妖鼠”共存的世界。乍看之下一切和平，但“新世界”的孩子们的行动被彻底地控制和管束著，不合适的记忆被消去，被认为有问题的孩子，如同不良产品般被分开处理。得到被称为“咒力”的特殊能力的人们在“八丁标”的结界中促成一个小小的团体，无论是思想还是对外界的认知，记忆、爱、甚至生命的支配都被统治着。在这其中，渡辺早季、朝比奈覚、秋月真理亜、伊东守、青沼瞬五位少年和少女们，为了守护日益衰弱的世界和同伴，投身到了各种各样的冒险的旅程中......,p1438419268.jpg,完结,2844,NULL,NULL,4,5,4,3,1569944348,1569944348
3126,指环王 三部合集,伊利亚·伍德 西恩·奥斯汀 伊恩·麦克莱恩 维果·莫腾森 奥兰多·布鲁姆 ,彼得·杰克逊,比尔博•巴金斯是100多岁的哈比人，住在故乡夏尔，生性喜欢冒险，在年轻时的一次探险经历中，他从怪物咕噜手中得到了至尊魔戒，这枚戒指是黑暗魔君索伦打造的至尊魔戒，拥有奴役世界的邪恶力量，能够统领其他几枚力量之戒，在3000年前的人类联盟和半兽人大军的战役中，联盟取得了胜利，并得到了至尊魔戒，数千年的辗转后，魔戒落到咕噜手中，被比尔博碰巧得到。因为和魔戒的朝夕相处，比尔博的心性也受到了影响，在他111岁的生日宴会上，他决定把一切都留给侄子佛罗多(伊莱贾•伍德饰)，继续冒险。比尔博的好朋友灰袍巫师甘道夫（伊恩•麦凯伦饰）知道至尊魔戒的秘密，同时，黑暗魔君索伦已经知道他的魔戒落在哈比族的手中。索伦正在重新建造要塞巴拉多，集结无数的半兽人，准备以大军夺取魔戒，并且征服全世界。甘道夫说服佛罗多将魔戒护送到精灵王国瑞文希尔，佛罗多在好朋友山姆、皮平和梅利的陪同下，在跃马旅店得到了刚铎王子阿拉贡的帮助，历经艰难，终于到达了精灵王国。然而，精灵族并不愿意保管这个邪恶的至尊魔戒，中土各国代表开会讨论，达成意见，准备将至尊魔戒送到末日山脉的烈焰中彻底销毁，佛罗多挺身而出接受了这个任务，这次，陪伴他的除了三个好朋友，还有甘道夫、阿拉贡、精灵莱戈拉斯（奥兰多•布鲁姆饰）、人类博罗米尔、侏儒金利。一路上，魔戒远征军除了要逃避索伦爪牙黑骑士和半兽人的追杀之外，更要抵抗至尊魔界本身的邪恶诱惑，前途困难重重。,p1354436051.jpg,完结,2824,NULL,NULL,1,1,1,1,1569944348,1569944348
3127,锅匠，裁缝，士兵，间谍,加里·奥德曼 柯林·菲尔斯 汤姆·哈迪 约翰·赫特 托比·琼斯 ,托马斯·阿尔弗莱德森,冷战时，全球两大特工组织——俄罗斯“中心”与英国“圆场”明争暗斗。特工遇害，高层震怒，责成“圆场”挖出“地鼠”。怀疑对象共有5人，即圆场上任“老总”命名的锅匠，裁缝，士兵，穷人，乞丐。其中，金盆洗手的“乞丐”乔治·史迈利(加里·奥德曼GaryOldman饰)本来有重大嫌疑。某日，行动组-剥头皮组头目的彼得·吉勒姆(本尼迪克特·康伯巴奇BenedictCumberbatch饰)与英国内阁办公室谍报总监拉康排除了史迈利的嫌疑，令其重新出山，负责挖出“地鼠”。于是，史迈利开始分别走访故人，调查“圆场”老大阿勒莱恩，裁缝-比尔·海顿(科林·费斯ColinFirth饰)，士兵-掌管东欧事务的资深间谍罗埃·布兰德，穷人-后勤部门点路灯组组长托比·伊斯特哈斯。一时间，圆场疑云密布，人人自危，究竟谁才是“地鼠”……本片本片根据约翰·勒卡雷的同名小说改编。片名来自英国民间的“鹅妈妈童谣集”。,p1202175107.jpg,完结,1351,NULL,NULL,3,1,6,1,1569944348,1569944348
